state,crime_type,count,year
sikkim,"unlawful assembly (sec.143, 144 & 145)",0.0,2021
tamil nadu,"unlawful assembly (sec.143, 144 & 145)",5845.0,2021
telangana,"unlawful assembly (sec.143, 144 & 145)",110.0,2021
tripura,"unlawful assembly (sec.143, 144 & 145)",1.0,2021
uttar pradesh,"unlawful assembly (sec.143, 144 & 145)",33.0,2021
uttarakhand,"unlawful assembly (sec.143, 144 & 145)",0.0,2021
west bengal,"unlawful assembly (sec.143, 144 & 145)",491.0,2021
total state(s),"unlawful assembly (sec.143, 144 & 145)",14054.0,2021
chandigarh,"unlawful assembly (sec.143, 144 & 145)",0.0,2021
d&n haveli and daman & diu,"unlawful assembly (sec.143, 144 & 145)",0.0,2021
delhi,"unlawful assembly (sec.143, 144 & 145)",0.0,2021
jammu & kashmir,"unlawful assembly (sec.143, 144 & 145)",0.0,2021
ladakh,"unlawful assembly (sec.143, 144 & 145)",0.0,2021
lakshadweep,"unlawful assembly (sec.143, 144 & 145)",0.0,2021
puducherry,"unlawful assembly (sec.143, 144 & 145)",6.0,2021
total ut(s),"unlawful assembly (sec.143, 144 & 145)",97.0,2021
total all india,"unlawful assembly (sec.143, 144 & 145)",103.0,2021
andhra pradesh,rioting (sec.147-151 ipc),0.0,2021
arunachal pradesh,rioting (sec.147-151 ipc),0.0,2021
assam,rioting (sec.147-151 ipc),8.0,2021
bihar,rioting (sec.147-151 ipc),743.0,2021
chhattisgarh,rioting (sec.147-151 ipc),21.0,2021
goa,rioting (sec.147-151 ipc),0.0,2021
gujarat,rioting (sec.147-151 ipc),7.0,2021
haryana,rioting (sec.147-151 ipc),16.0,2021
himachal pradesh,rioting (sec.147-151 ipc),2.0,2021
jharkhand,rioting (sec.147-151 ipc),22.0,2021
karnataka,rioting (sec.147-151 ipc),65.0,2021
kerala,rioting (sec.147-151 ipc),0.0,2021
madhya pradesh,rioting (sec.147-151 ipc),21.0,2021
maharashtra,rioting (sec.147-151 ipc),355.0,2021
manipur,rioting (sec.147-151 ipc),0.0,2021
meghalaya,rioting (sec.147-151 ipc),0.0,2021
mizoram,rioting (sec.147-151 ipc),0.0,2021
nagaland,rioting (sec.147-151 ipc),0.0,2021
odisha,rioting (sec.147-151 ipc),26.0,2021
punjab,rioting (sec.147-151 ipc),0.0,2021
rajasthan,rioting (sec.147-151 ipc),0.0,2021
sikkim,rioting (sec.147-151 ipc),0.0,2021
tamil nadu,rioting (sec.147-151 ipc),33.0,2021
telangana,rioting (sec.147-151 ipc),0.0,2021
tripura,rioting (sec.147-151 ipc),0.0,2021
uttar pradesh,rioting (sec.147-151 ipc),95.0,2021
uttarakhand,rioting (sec.147-151 ipc),0.0,2021
west bengal,rioting (sec.147-151 ipc),0.0,2021
total state(s),rioting (sec.147-151 ipc),1414.0,2021
chandigarh,rioting (sec.147-151 ipc),0.0,2021
d&n haveli and daman & diu,rioting (sec.147-151 ipc),5.0,2021
delhi,rioting (sec.147-151 ipc),0.0,2021
jammu & kashmir,rioting (sec.147-151 ipc),0.0,2021
ladakh,rioting (sec.147-151 ipc),0.0,2021
lakshadweep,rioting (sec.147-151 ipc),0.0,2021
puducherry,rioting (sec.147-151 ipc),0.0,2021
total ut(s),rioting (sec.147-151 ipc),0.0,2021
total all india,rioting (sec.147-151 ipc),5.0,2021
andhra pradesh,rioting (sec.147-151 ipc),17.0,2021
arunachal pradesh,rioting (sec.147-151 ipc),0.0,2021
assam,rioting (sec.147-151 ipc),10.0,2021
bihar,rioting (sec.147-151 ipc),97.0,2021
chhattisgarh,rioting (sec.147-151 ipc),13.0,2021
goa,rioting (sec.147-151 ipc),4.0,2021
gujarat,rioting (sec.147-151 ipc),1.0,2021
haryana,rioting (sec.147-151 ipc),1.0,2021
himachal pradesh,rioting (sec.147-151 ipc),0.0,2021
jharkhand,rioting (sec.147-151 ipc),10.0,2021
karnataka,rioting (sec.147-151 ipc),1.0,2021
kerala,rioting (sec.147-151 ipc),29.0,2021
madhya pradesh,rioting (sec.147-151 ipc),46.0,2021
maharashtra,rioting (sec.147-151 ipc),29.0,2021
manipur,rioting (sec.147-151 ipc),7.0,2021
meghalaya,rioting (sec.147-151 ipc),0.0,2021
mizoram,rioting (sec.147-151 ipc),0.0,2021
nagaland,rioting (sec.147-151 ipc),1.0,2021
odisha,rioting (sec.147-151 ipc),0.0,2021
punjab,rioting (sec.147-151 ipc),0.0,2021
rajasthan,rioting (sec.147-151 ipc),1.0,2021
sikkim,rioting (sec.147-151 ipc),0.0,2021
tamil nadu,rioting (sec.147-151 ipc),5.0,2021
telangana,rioting (sec.147-151 ipc),31.0,2021
tripura,rioting (sec.147-151 ipc),11.0,2021
uttar pradesh,rioting (sec.147-151 ipc),16.0,2021
uttarakhand,rioting (sec.147-151 ipc),0.0,2021
west bengal,rioting (sec.147-151 ipc),4.0,2021
total state(s),rioting (sec.147-151 ipc),334.0,2021
chandigarh,rioting (sec.147-151 ipc),0.0,2021
d&n haveli and daman & diu,rioting (sec.147-151 ipc),4.0,2021
delhi,rioting (sec.147-151 ipc),1.0,2021
jammu & kashmir,rioting (sec.147-151 ipc),6.0,2021
ladakh,rioting (sec.147-151 ipc),136.0,2021
lakshadweep,rioting (sec.147-151 ipc),0.0,2021
puducherry,rioting (sec.147-151 ipc),0.0,2021
total ut(s),rioting (sec.147-151 ipc),0.0,2021
total all india,rioting (sec.147-151 ipc),147.0,2021
andhra pradesh,offences promoting enmity between different groups (total),119.0,2021
arunachal pradesh,offences promoting enmity between different groups (total),2.0,2021
assam,offences promoting enmity between different groups (total),78.0,2021
bihar,offences promoting enmity between different groups (total),2.0,2021
chhattisgarh,offences promoting enmity between different groups (total),7.0,2021
goa,offences promoting enmity between different groups (total),3.0,2021
gujarat,offences promoting enmity between different groups (total),12.0,2021
haryana,offences promoting enmity between different groups (total),48.0,2021
himachal pradesh,offences promoting enmity between different groups (total),11.0,2021
jharkhand,offences promoting enmity between different groups (total),10.0,2021
karnataka,offences promoting enmity between different groups (total),74.0,2021
kerala,offences promoting enmity between different groups (total),31.0,2021
madhya pradesh,offences promoting enmity between different groups (total),50.0,2021
maharashtra,offences promoting enmity between different groups (total),82.0,2021
manipur,offences promoting enmity between different groups (total),31.0,2021
meghalaya,offences promoting enmity between different groups (total),7.0,2021
mizoram,offences promoting enmity between different groups (total),0.0,2021
nagaland,offences promoting enmity between different groups (total),1.0,2021
odisha,offences promoting enmity between different groups (total),4.0,2021
punjab,offences promoting enmity between different groups (total),13.0,2021
rajasthan,offences promoting enmity between different groups (total),81.0,2021
sikkim,offences promoting enmity between different groups (total),0.0,2021
tamil nadu,offences promoting enmity between different groups (total),94.0,2021
telangana,offences promoting enmity between different groups (total),86.0,2021
tripura,offences promoting enmity between different groups (total),20.0,2021
uttar pradesh,offences promoting enmity between different groups (total),118.0,2021
uttarakhand,offences promoting enmity between different groups (total),26.0,2021
west bengal,offences promoting enmity between different groups (total),40.0,2021
total state(s),offences promoting enmity between different groups (total),1050.0,2021
chandigarh,offences promoting enmity between different groups (total),0.0,2021
d&n haveli and daman & diu,offences promoting enmity between different groups (total),0.0,2021
delhi,offences promoting enmity between different groups (total),1.0,2021
jammu & kashmir,offences promoting enmity between different groups (total),17.0,2021
ladakh,offences promoting enmity between different groups (total),29.0,2021
lakshadweep,offences promoting enmity between different groups (total),0.0,2021
puducherry,offences promoting enmity between different groups (total),0.0,2021
total ut(s),offences promoting enmity between different groups (total),7.0,2021
total all india,offences promoting enmity between different groups (total),54.0,2021
andhra pradesh,theft (section 379 ipc),6441.0,2021
arunachal pradesh,theft (section 379 ipc),432.0,2021
assam,theft (section 379 ipc),12654.0,2021
bihar,theft (section 379 ipc),12671.0,2021
chhattisgarh,theft (section 379 ipc),3982.0,2021
goa,theft (section 379 ipc),398.0,2021
gujarat,theft (section 379 ipc),4521.0,2021
haryana,theft (section 379 ipc),8689.0,2021
himachal pradesh,theft (section 379 ipc),250.0,2021
jharkhand,theft (section 379 ipc),4533.0,2021
karnataka,theft (section 379 ipc),7325.0,2021
kerala,theft (section 379 ipc),1826.0,2021
madhya pradesh,theft (section 379 ipc),14195.0,2021
maharashtra,theft (section 379 ipc),39478.0,2021
manipur,theft (section 379 ipc),182.0,2021
meghalaya,theft (section 379 ipc),557.0,2021
mizoram,theft (section 379 ipc),906.0,2021
nagaland,theft (section 379 ipc),149.0,2021
odisha,theft (section 379 ipc),8604.0,2021
punjab,theft (section 379 ipc),4080.0,2021
rajasthan,theft (section 379 ipc),12698.0,2021
sikkim,theft (section 379 ipc),31.0,2021
tamil nadu,theft (section 379 ipc),7556.0,2021
telangana,theft (section 379 ipc),7971.0,2021
tripura,theft (section 379 ipc),209.0,2021
uttar pradesh,theft (section 379 ipc),17900.0,2021
uttarakhand,theft (section 379 ipc),1232.0,2021
west bengal,theft (section 379 ipc),6467.0,2021
total state(s),theft (section 379 ipc),185937.0,2021
chandigarh,theft (section 379 ipc),19.0,2021
d&n haveli and daman & diu,theft (section 379 ipc),299.0,2021
delhi,theft (section 379 ipc),32.0,2021
jammu & kashmir,theft (section 379 ipc),162071.0,2021
ladakh,theft (section 379 ipc),1297.0,2021
lakshadweep,theft (section 379 ipc),8.0,2021
puducherry,theft (section 379 ipc),6.0,2021
total ut(s),theft (section 379 ipc),185.0,2021
total all india,theft (section 379 ipc),163917.0,2021
andhra pradesh,burglary (sec.454 to 460 r/w sec.380 ipc),3789.0,2021
arunachal pradesh,burglary (sec.454 to 460 r/w sec.380 ipc),164.0,2021
assam,burglary (sec.454 to 460 r/w sec.380 ipc),5010.0,2021
bihar,burglary (sec.454 to 460 r/w sec.380 ipc),4052.0,2021
chhattisgarh,burglary (sec.454 to 460 r/w sec.380 ipc),4615.0,2021
goa,burglary (sec.454 to 460 r/w sec.380 ipc),133.0,2021
gujarat,burglary (sec.454 to 460 r/w sec.380 ipc),2911.0,2021
haryana,burglary (sec.454 to 460 r/w sec.380 ipc),8389.0,2021
himachal pradesh,burglary (sec.454 to 460 r/w sec.380 ipc),292.0,2021
jharkhand,burglary (sec.454 to 460 r/w sec.380 ipc),1786.0,2021
karnataka,burglary (sec.454 to 460 r/w sec.380 ipc),4818.0,2021
kerala,burglary (sec.454 to 460 r/w sec.380 ipc),1947.0,2021
madhya pradesh,burglary (sec.454 to 460 r/w sec.380 ipc),9149.0,2021
maharashtra,burglary (sec.454 to 460 r/w sec.380 ipc),13301.0,2021
manipur,burglary (sec.454 to 460 r/w sec.380 ipc),52.0,2021
meghalaya,burglary (sec.454 to 460 r/w sec.380 ipc),113.0,2021
mizoram,burglary (sec.454 to 460 r/w sec.380 ipc),547.0,2021
nagaland,burglary (sec.454 to 460 r/w sec.380 ipc),77.0,2021
odisha,burglary (sec.454 to 460 r/w sec.380 ipc),5133.0,2021
punjab,burglary (sec.454 to 460 r/w sec.380 ipc),3199.0,2021
rajasthan,burglary (sec.454 to 460 r/w sec.380 ipc),6821.0,2021
sikkim,burglary (sec.454 to 460 r/w sec.380 ipc),43.0,2021
tamil nadu,burglary (sec.454 to 460 r/w sec.380 ipc),5157.0,2021
telangana,burglary (sec.454 to 460 r/w sec.380 ipc),4831.0,2021
tripura,burglary (sec.454 to 460 r/w sec.380 ipc),144.0,2021
uttar pradesh,burglary (sec.454 to 460 r/w sec.380 ipc),6363.0,2021
uttarakhand,burglary (sec.454 to 460 r/w sec.380 ipc),508.0,2021
west bengal,burglary (sec.454 to 460 r/w sec.380 ipc),90.0,2021
total state(s),burglary (sec.454 to 460 r/w sec.380 ipc),93434.0,2021
chandigarh,burglary (sec.454 to 460 r/w sec.380 ipc),15.0,2021
d&n haveli and daman & diu,burglary (sec.454 to 460 r/w sec.380 ipc),93.0,2021
delhi,burglary (sec.454 to 460 r/w sec.380 ipc),46.0,2021
jammu & kashmir,burglary (sec.454 to 460 r/w sec.380 ipc),2637.0,2021
ladakh,burglary (sec.454 to 460 r/w sec.380 ipc),1485.0,2021
lakshadweep,burglary (sec.454 to 460 r/w sec.380 ipc),11.0,2021
puducherry,burglary (sec.454 to 460 r/w sec.380 ipc),0.0,2021
total ut(s),burglary (sec.454 to 460 r/w sec.380 ipc),71.0,2021
total all india,burglary (sec.454 to 460 r/w sec.380 ipc),4358.0,2021
andhra pradesh,dacoity,0.0,2021
arunachal pradesh,dacoity,0.0,2021
assam,dacoity,0.0,2021
bihar,dacoity,1.0,2021
chhattisgarh,dacoity,1.0,2021
goa,dacoity,0.0,2021
gujarat,dacoity,0.0,2021
haryana,dacoity,1.0,2021
himachal pradesh,dacoity,0.0,2021
jharkhand,dacoity,0.0,2021
karnataka,dacoity,1.0,2021
kerala,dacoity,1.0,2021
madhya pradesh,dacoity,3.0,2021
maharashtra,dacoity,7.0,2021
manipur,dacoity,0.0,2021
meghalaya,dacoity,0.0,2021
mizoram,dacoity,0.0,2021
nagaland,dacoity,0.0,2021
odisha,dacoity,0.0,2021
punjab,dacoity,0.0,2021
rajasthan,dacoity,1.0,2021
sikkim,dacoity,0.0,2021
tamil nadu,dacoity,0.0,2021
telangana,dacoity,0.0,2021
tripura,dacoity,0.0,2021
uttar pradesh,dacoity,2.0,2021
uttarakhand,dacoity,0.0,2021
west bengal,dacoity,1.0,2021
total state(s),dacoity,19.0,2021
chandigarh,dacoity,0.0,2021
d&n haveli and daman & diu,dacoity,0.0,2021
delhi,dacoity,0.0,2021
jammu & kashmir,dacoity,0.0,2021
ladakh,dacoity,0.0,2021
lakshadweep,dacoity,0.0,2021
puducherry,dacoity,0.0,2021
total ut(s),dacoity,0.0,2021
total all india,dacoity,0.0,2021
andhra pradesh,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),23.0,2021
arunachal pradesh,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),0.0,2021
assam,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),7.0,2021
bihar,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),50.0,2021
chhattisgarh,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),4.0,2021
goa,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),0.0,2021
gujarat,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),18.0,2021
haryana,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),9.0,2021
himachal pradesh,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),0.0,2021
jharkhand,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),0.0,2021
karnataka,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),384.0,2021
kerala,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),8.0,2021
madhya pradesh,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),190.0,2021
maharashtra,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),230.0,2021
manipur,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),0.0,2021
meghalaya,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),1.0,2021
mizoram,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),0.0,2021
nagaland,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),0.0,2021
odisha,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),197.0,2021
punjab,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),97.0,2021
rajasthan,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),62.0,2021
sikkim,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),0.0,2021
tamil nadu,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),128.0,2021
telangana,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),0.0,2021
tripura,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),1.0,2021
uttar pradesh,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),225.0,2021
uttarakhand,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),2.0,2021
west bengal,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),2415.0,2021
total state(s),making preparation and assembly for committing dacoity (sec.399 & 402 ipc),4051.0,2021
chandigarh,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),0.0,2021
d&n haveli and daman & diu,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),1.0,2021
delhi,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),0.0,2021
jammu & kashmir,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),2.0,2021
ladakh,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),0.0,2021
lakshadweep,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),0.0,2021
puducherry,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),0.0,2021
total ut(s),making preparation and assembly for committing dacoity (sec.399 & 402 ipc),6.0,2021
total all india,making preparation and assembly for committing dacoity (sec.399 & 402 ipc),9.0,2021
andhra pradesh,criminal misappropriation (sec.403/404 r/w other ipc),32.0,2021
arunachal pradesh,criminal misappropriation (sec.403/404 r/w other ipc),0.0,2021
assam,criminal misappropriation (sec.403/404 r/w other ipc),27.0,2021
