state,crime_type,count,year
Telangana,Burglary (Sec.454 to 460 r/w Sec.380 IPC),4876.0,2022
Tripura,Burglary (Sec.454 to 460 r/w Sec.380 IPC),129.0,2022
Uttar Pradesh,Burglary (Sec.454 to 460 r/w Sec.380 IPC),6906.0,2022
Uttarakhand,Burglary (Sec.454 to 460 r/w Sec.380 IPC),537.0,2022
West Bengal,Burglary (Sec.454 to 460 r/w Sec.380 IPC),82.0,2022
TOTAL STATE(S),Burglary (Sec.454 to 460 r/w Sec.380 IPC),99001.0,2022
Chandigarh,Burglary (Sec.454 to 460 r/w Sec.380 IPC),31.0,2022
D&N Haveli and Daman & Diu,Burglary (Sec.454 to 460 r/w Sec.380 IPC),88.0,2022
Delhi,Burglary (Sec.454 to 460 r/w Sec.380 IPC),165.0,2022
Jammu & Kashmir,Burglary (Sec.454 to 460 r/w Sec.380 IPC),6189.0,2022
Ladakh,Burglary (Sec.454 to 460 r/w Sec.380 IPC),1678.0,2022
Lakshadweep,Burglary (Sec.454 to 460 r/w Sec.380 IPC),13.0,2022
Puducherry,Burglary (Sec.454 to 460 r/w Sec.380 IPC),0.0,2022
TOTAL UT(S),Burglary (Sec.454 to 460 r/w Sec.380 IPC),57.0,2022
TOTAL ALL INDIA,Burglary (Sec.454 to 460 r/w Sec.380 IPC),8221.0,2022
Andhra Pradesh,Dacoity,1.0,2022
Arunachal Pradesh,Dacoity,0.0,2022
Assam,Dacoity,2.0,2022
Bihar,Dacoity,0.0,2022
Chhattisgarh,Dacoity,1.0,2022
Goa,Dacoity,0.0,2022
Gujarat,Dacoity,0.0,2022
Haryana,Dacoity,1.0,2022
Himachal Pradesh,Dacoity,1.0,2022
Jharkhand,Dacoity,0.0,2022
Karnataka,Dacoity,0.0,2022
Kerala,Dacoity,0.0,2022
Madhya Pradesh,Dacoity,0.0,2022
Maharashtra,Dacoity,2.0,2022
Manipur,Dacoity,0.0,2022
Meghalaya,Dacoity,1.0,2022
Mizoram,Dacoity,0.0,2022
Nagaland,Dacoity,0.0,2022
Odisha,Dacoity,0.0,2022
Punjab,Dacoity,0.0,2022
Rajasthan,Dacoity,0.0,2022
Sikkim,Dacoity,0.0,2022
Tamil Nadu,Dacoity,0.0,2022
Telangana,Dacoity,0.0,2022
Tripura,Dacoity,0.0,2022
Uttar Pradesh,Dacoity,0.0,2022
Uttarakhand,Dacoity,0.0,2022
West Bengal,Dacoity,2.0,2022
TOTAL STATE(S),Dacoity,11.0,2022
Chandigarh,Dacoity,0.0,2022
D&N Haveli and Daman & Diu,Dacoity,0.0,2022
Delhi,Dacoity,0.0,2022
Jammu & Kashmir,Dacoity,0.0,2022
Ladakh,Dacoity,0.0,2022
Lakshadweep,Dacoity,0.0,2022
Puducherry,Dacoity,0.0,2022
TOTAL UT(S),Dacoity,0.0,2022
TOTAL ALL INDIA,Dacoity,0.0,2022
Andhra Pradesh,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),5.0,2022
Arunachal Pradesh,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),0.0,2022
Assam,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),6.0,2022
Bihar,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),78.0,2022
Chhattisgarh,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),3.0,2022
Goa,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),0.0,2022
Gujarat,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),8.0,2022
Haryana,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),6.0,2022
Himachal Pradesh,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),0.0,2022
Jharkhand,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),0.0,2022
Karnataka,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),291.0,2022
Kerala,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),11.0,2022
Madhya Pradesh,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),190.0,2022
Maharashtra,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),188.0,2022
Manipur,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),0.0,2022
Meghalaya,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),0.0,2022
Mizoram,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),0.0,2022
Nagaland,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),0.0,2022
Odisha,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),218.0,2022
Punjab,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),93.0,2022
Rajasthan,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),43.0,2022
Sikkim,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),0.0,2022
Tamil Nadu,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),66.0,2022
Telangana,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),1.0,2022
Tripura,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),1.0,2022
Uttar Pradesh,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),139.0,2022
Uttarakhand,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),0.0,2022
West Bengal,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),2728.0,2022
TOTAL STATE(S),Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),4075.0,2022
Chandigarh,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),0.0,2022
D&N Haveli and Daman & Diu,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),1.0,2022
Delhi,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),0.0,2022
Jammu & Kashmir,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),2.0,2022
Ladakh,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),0.0,2022
Lakshadweep,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),0.0,2022
Puducherry,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),0.0,2022
TOTAL UT(S),Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),2.0,2022
TOTAL ALL INDIA,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),5.0,2022
Andhra Pradesh,Criminal Misappropriation (Sec.403/404 r/w Other IPC),51.0,2022
Arunachal Pradesh,Criminal Misappropriation (Sec.403/404 r/w Other IPC),0.0,2022
Assam,Criminal Misappropriation (Sec.403/404 r/w Other IPC),2.0,2022
Bihar,Criminal Misappropriation (Sec.403/404 r/w Other IPC),16.0,2022
Chhattisgarh,Criminal Misappropriation (Sec.403/404 r/w Other IPC),2.0,2022
Goa,Criminal Misappropriation (Sec.403/404 r/w Other IPC),0.0,2022
Gujarat,Criminal Misappropriation (Sec.403/404 r/w Other IPC),2.0,2022
Haryana,Criminal Misappropriation (Sec.403/404 r/w Other IPC),1.0,2022
Himachal Pradesh,Criminal Misappropriation (Sec.403/404 r/w Other IPC),0.0,2022
Jharkhand,Criminal Misappropriation (Sec.403/404 r/w Other IPC),0.0,2022
Karnataka,Criminal Misappropriation (Sec.403/404 r/w Other IPC),21.0,2022
Kerala,Criminal Misappropriation (Sec.403/404 r/w Other IPC),4.0,2022
Madhya Pradesh,Criminal Misappropriation (Sec.403/404 r/w Other IPC),9.0,2022
Maharashtra,Criminal Misappropriation (Sec.403/404 r/w Other IPC),0.0,2022
Manipur,Criminal Misappropriation (Sec.403/404 r/w Other IPC),1.0,2022
Meghalaya,Criminal Misappropriation (Sec.403/404 r/w Other IPC),7.0,2022
Mizoram,Criminal Misappropriation (Sec.403/404 r/w Other IPC),1.0,2022
Nagaland,Criminal Misappropriation (Sec.403/404 r/w Other IPC),0.0,2022
Odisha,Criminal Misappropriation (Sec.403/404 r/w Other IPC),0.0,2022
Punjab,Criminal Misappropriation (Sec.403/404 r/w Other IPC),1.0,2022
Rajasthan,Criminal Misappropriation (Sec.403/404 r/w Other IPC),2.0,2022
Sikkim,Criminal Misappropriation (Sec.403/404 r/w Other IPC),0.0,2022
Tamil Nadu,Criminal Misappropriation (Sec.403/404 r/w Other IPC),8.0,2022
Telangana,Criminal Misappropriation (Sec.403/404 r/w Other IPC),21.0,2022
Tripura,Criminal Misappropriation (Sec.403/404 r/w Other IPC),0.0,2022
Uttar Pradesh,Criminal Misappropriation (Sec.403/404 r/w Other IPC),7.0,2022
Uttarakhand,Criminal Misappropriation (Sec.403/404 r/w Other IPC),0.0,2022
West Bengal,Criminal Misappropriation (Sec.403/404 r/w Other IPC),2.0,2022
TOTAL STATE(S),Criminal Misappropriation (Sec.403/404 r/w Other IPC),158.0,2022
Chandigarh,Criminal Misappropriation (Sec.403/404 r/w Other IPC),0.0,2022
D&N Haveli and Daman & Diu,Criminal Misappropriation (Sec.403/404 r/w Other IPC),0.0,2022
Delhi,Criminal Misappropriation (Sec.403/404 r/w Other IPC),0.0,2022
Jammu & Kashmir,Criminal Misappropriation (Sec.403/404 r/w Other IPC),0.0,2022
Ladakh,Criminal Misappropriation (Sec.403/404 r/w Other IPC),0.0,2022
Lakshadweep,Criminal Misappropriation (Sec.403/404 r/w Other IPC),0.0,2022
Puducherry,Criminal Misappropriation (Sec.403/404 r/w Other IPC),0.0,2022
TOTAL UT(S),Criminal Misappropriation (Sec.403/404 r/w Other IPC),0.0,2022
TOTAL ALL INDIA,Criminal Misappropriation (Sec.403/404 r/w Other IPC),0.0,2022
Andhra Pradesh,Counterfeiting,1.0,2022
Arunachal Pradesh,Counterfeiting,0.0,2022
Assam,Counterfeiting,0.0,2022
Bihar,Counterfeiting,0.0,2022
Chhattisgarh,Counterfeiting,0.0,2022
Goa,Counterfeiting,0.0,2022
Gujarat,Counterfeiting,0.0,2022
Haryana,Counterfeiting,1.0,2022
Himachal Pradesh,Counterfeiting,0.0,2022
Jharkhand,Counterfeiting,1.0,2022
Karnataka,Counterfeiting,0.0,2022
Kerala,Counterfeiting,0.0,2022
Madhya Pradesh,Counterfeiting,1.0,2022
Maharashtra,Counterfeiting,1.0,2022
Manipur,Counterfeiting,0.0,2022
Meghalaya,Counterfeiting,0.0,2022
Mizoram,Counterfeiting,0.0,2022
Nagaland,Counterfeiting,0.0,2022
Odisha,Counterfeiting,5.0,2022
Punjab,Counterfeiting,1.0,2022
Rajasthan,Counterfeiting,1.0,2022
Sikkim,Counterfeiting,0.0,2022
Tamil Nadu,Counterfeiting,0.0,2022
Telangana,Counterfeiting,0.0,2022
Tripura,Counterfeiting,0.0,2022
Uttar Pradesh,Counterfeiting,0.0,2022
Uttarakhand,Counterfeiting,0.0,2022
West Bengal,Counterfeiting,0.0,2022
TOTAL STATE(S),Counterfeiting,12.0,2022
Chandigarh,Counterfeiting,0.0,2022
D&N Haveli and Daman & Diu,Counterfeiting,0.0,2022
Delhi,Counterfeiting,0.0,2022
Jammu & Kashmir,Counterfeiting,0.0,2022
Ladakh,Counterfeiting,0.0,2022
Lakshadweep,Counterfeiting,0.0,2022
Puducherry,Counterfeiting,0.0,2022
TOTAL UT(S),Counterfeiting,0.0,2022
TOTAL ALL INDIA,Counterfeiting,0.0,2022
Andhra Pradesh,"Forgery, Cheating & Fraud",8268.0,2022
Arunachal Pradesh,"Forgery, Cheating & Fraud",167.0,2022
Assam,"Forgery, Cheating & Fraud",4393.0,2022
Bihar,"Forgery, Cheating & Fraud",10285.0,2022
Chhattisgarh,"Forgery, Cheating & Fraud",1748.0,2022
Goa,"Forgery, Cheating & Fraud",230.0,2022
Gujarat,"Forgery, Cheating & Fraud",2982.0,2022
Haryana,"Forgery, Cheating & Fraud",5221.0,2022
Himachal Pradesh,"Forgery, Cheating & Fraud",484.0,2022
Jharkhand,"Forgery, Cheating & Fraud",2844.0,2022
Karnataka,"Forgery, Cheating & Fraud",7073.0,2022
Kerala,"Forgery, Cheating & Fraud",8307.0,2022
Madhya Pradesh,"Forgery, Cheating & Fraud",3465.0,2022
Maharashtra,"Forgery, Cheating & Fraud",16205.0,2022
Manipur,"Forgery, Cheating & Fraud",125.0,2022
Meghalaya,"Forgery, Cheating & Fraud",363.0,2022
Mizoram,"Forgery, Cheating & Fraud",168.0,2022
Nagaland,"Forgery, Cheating & Fraud",55.0,2022
Odisha,"Forgery, Cheating & Fraud",5352.0,2022
Punjab,"Forgery, Cheating & Fraud",3379.0,2022
Rajasthan,"Forgery, Cheating & Fraud",27377.0,2022
Sikkim,"Forgery, Cheating & Fraud",28.0,2022
Tamil Nadu,"Forgery, Cheating & Fraud",4359.0,2022
Telangana,"Forgery, Cheating & Fraud",25729.0,2022
Tripura,"Forgery, Cheating & Fraud",201.0,2022
Uttar Pradesh,"Forgery, Cheating & Fraud",14875.0,2022
Uttarakhand,"Forgery, Cheating & Fraud",1620.0,2022
West Bengal,"Forgery, Cheating & Fraud",9269.0,2022
TOTAL STATE(S),"Forgery, Cheating & Fraud",164572.0,2022
Chandigarh,"Forgery, Cheating & Fraud",40.0,2022
D&N Haveli and Daman & Diu,"Forgery, Cheating & Fraud",302.0,2022
Delhi,"Forgery, Cheating & Fraud",254.0,2022
Jammu & Kashmir,"Forgery, Cheating & Fraud",4719.0,2022
Ladakh,"Forgery, Cheating & Fraud",912.0,2022
Lakshadweep,"Forgery, Cheating & Fraud",12.0,2022
Puducherry,"Forgery, Cheating & Fraud",4.0,2022
TOTAL UT(S),"Forgery, Cheating & Fraud",86.0,2022
TOTAL ALL INDIA,"Forgery, Cheating & Fraud",6329.0,2022
Andhra Pradesh,"Forgery, Cheating & Fraud",266.0,2022
Arunachal Pradesh,"Forgery, Cheating & Fraud",37.0,2022
Assam,"Forgery, Cheating & Fraud",519.0,2022
Bihar,"Forgery, Cheating & Fraud",2438.0,2022
Chhattisgarh,"Forgery, Cheating & Fraud",36.0,2022
Goa,"Forgery, Cheating & Fraud",10.0,2022
Gujarat,"Forgery, Cheating & Fraud",805.0,2022
Haryana,"Forgery, Cheating & Fraud",636.0,2022
Himachal Pradesh,"Forgery, Cheating & Fraud",50.0,2022
Jharkhand,"Forgery, Cheating & Fraud",788.0,2022
Karnataka,"Forgery, Cheating & Fraud",545.0,2022
Kerala,"Forgery, Cheating & Fraud",400.0,2022
Madhya Pradesh,"Forgery, Cheating & Fraud",286.0,2022
Maharashtra,"Forgery, Cheating & Fraud",1480.0,2022
Manipur,"Forgery, Cheating & Fraud",34.0,2022
Meghalaya,"Forgery, Cheating & Fraud",29.0,2022
Mizoram,"Forgery, Cheating & Fraud",13.0,2022
Nagaland,"Forgery, Cheating & Fraud",16.0,2022
Odisha,"Forgery, Cheating & Fraud",1.0,2022
Punjab,"Forgery, Cheating & Fraud",29.0,2022
Rajasthan,"Forgery, Cheating & Fraud",4955.0,2022
Sikkim,"Forgery, Cheating & Fraud",3.0,2022
Tamil Nadu,"Forgery, Cheating & Fraud",425.0,2022
Telangana,"Forgery, Cheating & Fraud",123.0,2022
Tripura,"Forgery, Cheating & Fraud",31.0,2022
Uttar Pradesh,"Forgery, Cheating & Fraud",3917.0,2022
Uttarakhand,"Forgery, Cheating & Fraud",187.0,2022
West Bengal,"Forgery, Cheating & Fraud",1231.0,2022
TOTAL STATE(S),"Forgery, Cheating & Fraud",19290.0,2022
Chandigarh,"Forgery, Cheating & Fraud",1.0,2022
D&N Haveli and Daman & Diu,"Forgery, Cheating & Fraud",0.0,2022
Delhi,"Forgery, Cheating & Fraud",6.0,2022
Jammu & Kashmir,"Forgery, Cheating & Fraud",360.0,2022
Ladakh,"Forgery, Cheating & Fraud",311.0,2022
Lakshadweep,"Forgery, Cheating & Fraud",0.0,2022
Puducherry,"Forgery, Cheating & Fraud",0.0,2022
TOTAL UT(S),"Forgery, Cheating & Fraud",24.0,2022
TOTAL ALL INDIA,"Forgery, Cheating & Fraud",702.0,2022
Andhra Pradesh,Offences Relating to Documents & Property Marks (Total),8292.0,2022
Arunachal Pradesh,Offences Relating to Documents & Property Marks (Total),169.0,2022
Assam,Offences Relating to Documents & Property Marks (Total),4465.0,2022
Bihar,Offences Relating to Documents & Property Marks (Total),10300.0,2022
Chhattisgarh,Offences Relating to Documents & Property Marks (Total),1755.0,2022
Goa,Offences Relating to Documents & Property Marks (Total),230.0,2022
Gujarat,Offences Relating to Documents & Property Marks (Total),3022.0,2022
Haryana,Offences Relating to Documents & Property Marks (Total),5235.0,2022
Himachal Pradesh,Offences Relating to Documents & Property Marks (Total),485.0,2022
Jharkhand,Offences Relating to Documents & Property Marks (Total),2848.0,2022
Karnataka,Offences Relating to Documents & Property Marks (Total),7104.0,2022
Kerala,Offences Relating to Documents & Property Marks (Total),8342.0,2022
Madhya Pradesh,Offences Relating to Documents & Property Marks (Total),3486.0,2022
Maharashtra,Offences Relating to Documents & Property Marks (Total),16257.0,2022
Manipur,Offences Relating to Documents & Property Marks (Total),129.0,2022
Meghalaya,Offences Relating to Documents & Property Marks (Total),367.0,2022
Mizoram,Offences Relating to Documents & Property Marks (Total),175.0,2022
Nagaland,Offences Relating to Documents & Property Marks (Total),55.0,2022
Odisha,Offences Relating to Documents & Property Marks (Total),5364.0,2022
Punjab,Offences Relating to Documents & Property Marks (Total),3391.0,2022
Rajasthan,Offences Relating to Documents & Property Marks (Total),27425.0,2022
Sikkim,Offences Relating to Documents & Property Marks (Total),28.0,2022
Tamil Nadu,Offences Relating to Documents & Property Marks (Total),4396.0,2022
Telangana,Offences Relating to Documents & Property Marks (Total),25748.0,2022
Tripura,Offences Relating to Documents & Property Marks (Total),209.0,2022
Uttar Pradesh,Offences Relating to Documents & Property Marks (Total),14948.0,2022
Uttarakhand,Offences Relating to Documents & Property Marks (Total),1632.0,2022
West Bengal,Offences Relating to Documents & Property Marks (Total),9348.0,2022
TOTAL STATE(S),Offences Relating to Documents & Property Marks (Total),165205.0,2022
Chandigarh,Offences Relating to Documents & Property Marks (Total),40.0,2022
D&N Haveli and Daman & Diu,Offences Relating to Documents & Property Marks (Total),302.0,2022
Delhi,Offences Relating to Documents & Property Marks (Total),254.0,2022
Jammu & Kashmir,Offences Relating to Documents & Property Marks (Total),4753.0,2022
Ladakh,Offences Relating to Documents & Property Marks (Total),914.0,2022
Lakshadweep,Offences Relating to Documents & Property Marks (Total),12.0,2022
Puducherry,Offences Relating to Documents & Property Marks (Total),4.0,2022
TOTAL UT(S),Offences Relating to Documents & Property Marks (Total),87.0,2022
TOTAL ALL INDIA,Offences Relating to Documents & Property Marks (Total),6366.0,2022
Andhra Pradesh,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),2.0,2022
Arunachal Pradesh,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),0.0,2022
Assam,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),5.0,2022
Bihar,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),88.0,2022
Chhattisgarh,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),4.0,2022
Goa,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),12.0,2022
Gujarat,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),4.0,2022
Haryana,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),25.0,2022
Himachal Pradesh,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),7.0,2022
Jharkhand,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),23.0,2022
Karnataka,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),16.0,2022
Kerala,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),1.0,2022
Madhya Pradesh,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),30.0,2022
Maharashtra,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),6.0,2022
Manipur,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),2.0,2022
Meghalaya,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),0.0,2022
Mizoram,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),0.0,2022
Nagaland,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),0.0,2022
Odisha,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),3.0,2022
Punjab,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),7.0,2022
Rajasthan,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),0.0,2022
Sikkim,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),0.0,2022
Tamil Nadu,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),115.0,2022
Telangana,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),101.0,2022
Tripura,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),0.0,2022
Uttar Pradesh,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),464.0,2022
Uttarakhand,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),14.0,2022
West Bengal,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),0.0,2022
TOTAL STATE(S),Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),929.0,2022
Chandigarh,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),0.0,2022
D&N Haveli and Daman & Diu,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),0.0,2022
Delhi,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),0.0,2022
Jammu & Kashmir,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),2.0,2022
Ladakh,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),0.0,2022
Lakshadweep,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),0.0,2022
Puducherry,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),0.0,2022
TOTAL UT(S),Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),0.0,2022
TOTAL ALL INDIA,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),2.0,2022
Andhra Pradesh,Rash Driving on Public way,3603.0,2022
Arunachal Pradesh,Rash Driving on Public way,54.0,2022
Assam,Rash Driving on Public way,3474.0,2022
Bihar,Rash Driving on Public way,554.0,2022
Chhattisgarh,Rash Driving on Public way,1096.0,2022
Goa,Rash Driving on Public way,189.0,2022
Gujarat,Rash Driving on Public way,5447.0,2022
Haryana,Rash Driving on Public way,1266.0,2022
Himachal Pradesh,Rash Driving on Public way,713.0,2022
Jharkhand,Rash Driving on Public way,572.0,2022
Karnataka,Rash Driving on Public way,16469.0,2022
Kerala,Rash Driving on Public way,31362.0,2022
Madhya Pradesh,Rash Driving on Public way,8368.0,2022
Maharashtra,Rash Driving on Public way,12141.0,2022
Manipur,Rash Driving on Public way,237.0,2022
Meghalaya,Rash Driving on Public way,37.0,2022
Mizoram,Rash Driving on Public way,17.0,2022
Nagaland,Rash Driving on Public way,1.0,2022
Odisha,Rash Driving on Public way,1435.0,2022
Punjab,Rash Driving on Public way,1188.0,2022
Rajasthan,Rash Driving on Public way,2701.0,2022
Sikkim,Rash Driving on Public way,88.0,2022
Tamil Nadu,Rash Driving on Public way,18035.0,2022
Telangana,Rash Driving on Public way,2150.0,2022
Tripura,Rash Driving on Public way,330.0,2022
Uttar Pradesh,Rash Driving on Public way,11374.0,2022
Uttarakhand,Rash Driving on Public way,357.0,2022
West Bengal,Rash Driving on Public way,4248.0,2022
TOTAL STATE(S),Rash Driving on Public way,127506.0,2022
Chandigarh,Rash Driving on Public way,56.0,2022
D&N Haveli and Daman & Diu,Rash Driving on Public way,10.0,2022
Delhi,Rash Driving on Public way,75.0,2022
Jammu & Kashmir,Rash Driving on Public way,193.0,2022
Ladakh,Rash Driving on Public way,141.0,2022
Lakshadweep,Rash Driving on Public way,21.0,2022
Puducherry,Rash Driving on Public way,1.0,2022
TOTAL UT(S),Rash Driving on Public way,586.0,2022
TOTAL ALL INDIA,Rash Driving on Public way,1083.0,2022
Andhra Pradesh,Obstruction on Public way (Sec.283 IPC),5441.0,2022
Arunachal Pradesh,Obstruction on Public way (Sec.283 IPC),0.0,2022
Assam,Obstruction on Public way (Sec.283 IPC),0.0,2022
Bihar,Obstruction on Public way (Sec.283 IPC),0.0,2022
Chhattisgarh,Obstruction on Public way (Sec.283 IPC),297.0,2022
Goa,Obstruction on Public way (Sec.283 IPC),0.0,2022
Gujarat,Obstruction on Public way (Sec.283 IPC),22290.0,2022
Haryana,Obstruction on Public way (Sec.283 IPC),719.0,2022
Himachal Pradesh,Obstruction on Public way (Sec.283 IPC),1423.0,2022
Jharkhand,Obstruction on Public way (Sec.283 IPC),0.0,2022
Karnataka,Obstruction on Public way (Sec.283 IPC),4086.0,2022
Kerala,Obstruction on Public way (Sec.283 IPC),5368.0,2022
Madhya Pradesh,Obstruction on Public way (Sec.283 IPC),324.0,2022
Maharashtra,Obstruction on Public way (Sec.283 IPC),41525.0,2022
Manipur,Obstruction on Public way (Sec.283 IPC),0.0,2022
Meghalaya,Obstruction on Public way (Sec.283 IPC),1.0,2022
Mizoram,Obstruction on Public way (Sec.283 IPC),0.0,2022
Nagaland,Obstruction on Public way (Sec.283 IPC),0.0,2022
Odisha,Obstruction on Public way (Sec.283 IPC),1.0,2022
Punjab,Obstruction on Public way (Sec.283 IPC),118.0,2022
Rajasthan,Obstruction on Public way (Sec.283 IPC),19.0,2022
Sikkim,Obstruction on Public way (Sec.283 IPC),0.0,2022
Tamil Nadu,Obstruction on Public way (Sec.283 IPC),815.0,2022
Telangana,Obstruction on Public way (Sec.283 IPC),9.0,2022
Tripura,Obstruction on Public way (Sec.283 IPC),0.0,2022
Uttar Pradesh,Obstruction on Public way (Sec.283 IPC),118.0,2022
Uttarakhand,Obstruction on Public way (Sec.283 IPC),0.0,2022
West Bengal,Obstruction on Public way (Sec.283 IPC),37.0,2022
TOTAL STATE(S),Obstruction on Public way (Sec.283 IPC),82591.0,2022
Chandigarh,Obstruction on Public way (Sec.283 IPC),0.0,2022
D&N Haveli and Daman & Diu,Obstruction on Public way (Sec.283 IPC),33.0,2022
Delhi,Obstruction on Public way (Sec.283 IPC),0.0,2022
Jammu & Kashmir,Obstruction on Public way (Sec.283 IPC),10901.0,2022
Ladakh,Obstruction on Public way (Sec.283 IPC),0.0,2022
Lakshadweep,Obstruction on Public way (Sec.283 IPC),0.0,2022
Puducherry,Obstruction on Public way (Sec.283 IPC),0.0,2022
TOTAL UT(S),Obstruction on Public way (Sec.283 IPC),23.0,2022
TOTAL ALL INDIA,Obstruction on Public way (Sec.283 IPC),10957.0,2022
Andhra Pradesh,Sale of obscene Books/Objects (Sec292 & 293 IPC),3.0,2022
Arunachal Pradesh,Sale of obscene Books/Objects (Sec292 & 293 IPC),0.0,2022
Assam,Sale of obscene Books/Objects (Sec292 & 293 IPC),4.0,2022
Bihar,Sale of obscene Books/Objects (Sec292 & 293 IPC),1.0,2022
Chhattisgarh,Sale of obscene Books/Objects (Sec292 & 293 IPC),1.0,2022
Goa,Sale of obscene Books/Objects (Sec292 & 293 IPC),0.0,2022
Gujarat,Sale of obscene Books/Objects (Sec292 & 293 IPC),5.0,2022
Haryana,Sale of obscene Books/Objects (Sec292 & 293 IPC),2.0,2022
Himachal Pradesh,Sale of obscene Books/Objects (Sec292 & 293 IPC),0.0,2022
Jharkhand,Sale of obscene Books/Objects (Sec292 & 293 IPC),0.0,2022
Karnataka,Sale of obscene Books/Objects (Sec292 & 293 IPC),2.0,2022
